property_id,title,price,bedrooms,bathrooms,area_m2,property_type,status,updated_at,created_at
Lxkv9dOhrMQazL3LcMTZ,Temple Batel,797140.0,1,1,47.65,apartment,active,2025-10-01T21:51:48.985629+00:00,2025-10-01T21:51:48.840658+00:00
LvYNw9S3we7RlwX9UA75,"Sobrado à Venda na Cidade Industrial em Curitiba – 3 Quartos, 2 Vagas, 86 m²",580000.0,3,2,,apartment,active,2025-10-01T21:51:48.768486+00:00,2025-10-01T21:51:48.664121+00:00
Ltjn6tIIxPPQ54Cmpoa8,"Garden em Curitiba, no bairro Cabral - Referência: 102 D Alba - Piemonte Alberi",3513322.0,3,5,324.01,garden,active,2025-10-01T21:51:48.591564+00:00,2025-10-01T21:51:48.503034+00:00
LriZFv0LhoXV4GGGlbGg,"Garden em Curitiba, no bairro Bacacheri - Referência: 101 - Nest Urban Habitat",637900.0,2,3,86.13,garden,active,2025-10-01T21:51:48.438623+00:00,2025-10-01T21:51:48.325637+00:00
LqySuBca7RZzbHuuVzb4,"Cobertura Horizontal em Curitiba, no bairro Boa Vista - Referência: 903 - Idea Studi Inteligenti",513669.93,1,1,32.26,penthouse,active,2025-10-01T21:51:48.253478+00:00,2025-10-01T21:51:48.16481+00:00
Lolb9U7qYFVVBz4vd19k,"Apartamento em Curitiba, no bairro Centro - Referência: B02201 - Audace",925300.0,3,2,74.55,apartment,active,2025-10-01T21:51:48.076328+00:00,2025-10-01T21:51:47.971473+00:00
LnwGYiwscPMVNTchNxdo,"Apartamento em Curitiba, no bairro Alto da Rua XV - Referência: 404T02 - Nest",1302550.14,3,3,103.0,apartment,active,2025-10-01T21:51:47.89917+00:00,2025-10-01T21:51:47.770716+00:00
LkgqO4vMztnLucgZL9bS,"Garden em Curitiba, no bairro Ahú - Referência: 204T2 - Paseo Folloni",2297160.0,3,4,207.95,garden,active,2025-10-01T21:51:47.698427+00:00,2025-10-01T21:51:47.592839+00:00
LjGSaCilyYJ98lAcOTm9,"Apartamento em Curitiba, no bairro Ecoville - Referência: 504 - Horizon Ecoville",1715920.0,3,3,119.56,apartment,active,2025-10-01T21:51:47.52866+00:00,2025-10-01T21:51:47.440092+00:00
LjFlRX6huB74MbwSBnHA,"Garden em Curitiba, no bairro Cabral - Referência: 14BL2 - Gaia",1169300.0,2,2,191.13,garden,active,2025-10-01T21:51:47.383824+00:00,2025-10-01T21:51:47.270081+00:00
LjEK2URRUBpFpH7Y6A5I,"Cobertura Duplex em Curitiba, no bairro Água Verde - Referência: B81 - Atlân",5160780.0,3,4,267.85,penthouse,active,2025-10-01T21:51:47.20482+00:00,2025-10-01T21:51:47.075165+00:00
Lhjr0CVm05pENFiJjReO,CONJUNTO/SALA COMERCIAL ED THE WORLD A VENDA NO CENTRO DE CURITIBA.,295000.0,,1,47.39,commercial,active,2025-10-01T21:51:47.002431+00:00,2025-10-01T21:51:46.879919+00:00
Ld9BUzmxFmiiJz0D8oVR,"Terreno/Lote Residencial em Curitiba, no bairro Pinheirinho - Referência: 31 - New Place Pinheirinho II",281025.06,,,181.58,land,active,2025-10-01T21:51:46.814338+00:00,2025-10-01T21:51:46.693128+00:00
LQ2IBSSiJRrgW0wudFsb,"Cobertura Duplex em Curitiba, no bairro Mercês - Referência: 82 TORRE A - MANOA - Amáz",6217580.0,4,6,253.09,penthouse,active,2025-10-01T21:51:46.4972+00:00,2025-10-01T21:51:46.359092+00:00
LK9Fvl5EVQsiIbnvIbT4,"Sala em Curitiba, no bairro Centro - Referência: 713 - MD.7",629590.0,,1,41.87,commercial,active,2025-10-01T21:51:46.25418+00:00,2025-10-01T21:51:46.165695+00:00
LJda4iqOrlpcur7bm6lL,"Studio em Curitiba, no bairro São Francisco - Referência: 108 - Tekoá",353694.8,1,1,27.18,apartment,active,2025-10-01T21:51:45.875344+00:00,2025-10-01T21:51:45.787043+00:00
LDTkcyLxwKwCnqFKIpju,"Vende apartamento totalmente mobiliado, 2 quartos, 2 vagas. R$ 595.000,00. Bairro Bigorrilho, Curitiba. PR",595000.0,2,1,51.0,apartment,active,2025-10-01T21:51:45.706792+00:00,2025-10-01T21:51:45.610191+00:00
LBdHQhAYDOhFQOHENjKC,"Cobertura Duplex em Curitiba, no bairro Mossunguê - Referência: 803B - Ecco",2723990.0,3,4,260.11,penthouse,active,2025-10-01T21:51:45.529752+00:00,2025-10-01T21:51:45.443208+00:00
L95EzRwaSmOCqr862DZs,"Studio em Curitiba, no bairro Novo Mundo - Referência: C506 - High City Habitat 2 (Torre C)",312900.0,1,1,29.37,apartment,active,2025-10-01T21:51:45.36628+00:00,2025-10-01T21:51:45.244869+00:00
L4PwQ3a7PdxjRpjFubzU,"Apartamento com 3 dormitórios com 3 vagas à venda, 149 m² por R$ 1.590.000 - Jardim Botânico - Curitiba/PR",1590000.0,3,3,149.42,apartment,active,2025-10-01T21:51:45.175258+00:00,2025-10-01T21:51:45.070151+00:00
L4I6yq5ZVtaaGu1qbJhW,"Garden em Curitiba, no bairro Cajuru - Referência: APT101T1 - Natune",452309.51,2,1,50.47,garden,active,2025-10-01T21:51:45.005481+00:00,2025-10-01T21:51:44.90854+00:00
L3Vy4kg545JwR3IRbArZ,"Apartamento em Curitiba, no bairro Ahú - Referência: 12 - Terrasse Lilas",1530000.0,3,3,119.53,apartment,active,2025-10-01T21:51:44.844151+00:00,2025-10-01T21:51:44.746504+00:00
L3TYFAseCiUvyo4ivysn,"Garden em Curitiba, no bairro Tingui - Referência: - La Dolce Vista - Breve Lançamento",0.1,2,1,97.66,garden,active,2025-10-01T21:51:44.689854+00:00,2025-10-01T21:51:44.600228+00:00
L1dQebnflXqa0rLmTF5M,"Garden em Curitiba, no bairro Bacacheri - Referência: 13C - Condomínio Mood",928330.0,2,2,101.49,garden,active,2025-10-01T21:51:44.535787+00:00,2025-10-01T21:51:44.421429+00:00
L0lV89faKIdTcEdjYCgC,Square House Portão,379000.0,1,1,31.97,apartment,active,2025-10-01T21:51:44.219415+00:00,2025-10-01T21:51:44.114857+00:00
KyG3tlJGhgZcf0V1bYp1,"Apartamento em Curitiba, no bairro Centro - Referência: 410 - Core Palácio",404872.11,1,1,26.96,apartment,active,2025-10-01T21:51:43.977411+00:00,2025-10-01T21:51:43.875234+00:00
Kxuh7ddI0ol5V8NGqI5o,"Cobertura Duplex em Curitiba, no bairro Bacacheri - Referência: 84C - Condomínio Mood",1833577.2,3,3,158.29,penthouse,active,2025-10-01T21:51:43.810567+00:00,2025-10-01T21:51:43.680365+00:00
Kx6PLxW4THTbCpHOQS91,"Garden em Curitiba, no bairro Bacacheri - Referência: 304 - Dalí",1627139.59,2,2,119.87,garden,active,2025-10-01T21:51:43.615703+00:00,2025-10-01T21:51:43.51034+00:00
KuYKdtF08RgFOA5vQL9f,"Cobertura Duplex em Curitiba, no bairro Centro Cívico - Referência: 1008TA - Réve",2320722.0,3,4,120.94,penthouse,active,2025-10-01T21:51:43.437731+00:00,2025-10-01T21:51:43.331812+00:00
KrRoNvF8UN6CQMAGp2Bq,"Cobertura Duplex em Curitiba, no bairro Batel - Referência: - Sublime - Breve Lançamento",0.1,4,6,526.53,penthouse,active,2025-10-01T21:51:43.275392+00:00,2025-10-01T21:51:43.178622+00:00
Kgfi6CUt5bkFyZUAVhPh,"Apartamento para Alugar no Cabral – 3 Quartos, 1 Suíte, Semi Mobiliado e Lazer Completo | Curitiba – PR",,3,3,108.0,apartment,active,2025-10-01T21:51:43.106111+00:00,2025-10-01T21:51:42.975429+00:00
KgIY49jrWiYVY9ixbQmE,"Cobertura Duplex em Curitiba, no bairro Batel - Referência: - Aion - Breve Lançamento",0.1,4,6,289.0,penthouse,active,2025-10-01T21:51:42.910726+00:00,2025-10-01T21:51:42.813821+00:00
Kg0pgwpKPqfRvB8PQcRi,"Cobertura Duplex em Curitiba, no bairro Cabral - Referência: 604 D Alba - Piemonte Alberi",5204176.0,4,6,341.68,penthouse,active,2025-10-01T21:51:42.73338+00:00,2025-10-01T21:51:42.628119+00:00
KbdOOBnzFur0z0Io1dcO,"Cobertura Duplex em Curitiba, no bairro Hugo Lange - Referência: 602 - Mantra",3354150.0,3,4,252.54,penthouse,active,2025-10-01T21:51:42.563444+00:00,2025-10-01T21:51:42.450497+00:00
KZzIYgFhKx38Qu49fvIV,"Casa em Condomínio em Curitiba, no bairro Boa Vista - Referência: 2 - Manaii",837500.0,3,4,121.86,house,active,2025-10-01T21:51:42.38604+00:00,2025-10-01T21:51:42.288554+00:00
KRvtK2awBqvPi8xH44Pe,"Apartamento em Curitiba, no bairro Centro Cívico - Referência: 216TB - Réve",956774.7,2,2,71.75,apartment,active,2025-10-01T21:51:42.232405+00:00,2025-10-01T21:51:42.135273+00:00
KPSbwf6XhE57e7IOkZh8,"Casa com 4 dormitórios em Condominio Fechado à venda, 350 m² por R$ 1.950.000,00 - Santa Felicidade/Butiatuvinha - Curitiba/PR",1950000.0,4,6,350.0,house,active,2025-10-01T21:51:42.046099+00:00,2025-10-01T21:51:41.932982+00:00
KMPh96D9vkDlyDgfRNtg,"Terreno/Lote Residencial em Curitiba, no bairro Taboão - Referência: 19 - Casa Goinski",855015.0,,,244.29,house,active,2025-10-01T21:51:41.852114+00:00,2025-10-01T21:51:41.771302+00:00
KLatUcsQS0mRFwNzz0TA,"Apartamento em Curitiba, no bairro Água Verde - Referência: 104 - Ara",1091247.48,3,2,90.12,apartment,active,2025-10-01T21:51:41.706925+00:00,2025-10-01T21:51:41.617953+00:00
KKPKkYV7GvnvXJI11My4,"Apartamento em Curitiba, no bairro Bacacheri - Referência: 703 - Mora Parque Bacacheri",1350000.0,2,2,124.02,apartment,active,2025-10-01T21:51:41.560944+00:00,2025-10-01T21:51:41.464441+00:00
KHXLUOxSD0ssOwYNCPqc,"Apartamento em Curitiba, no bairro Alto da Rua XV - Referência: 201T02 - Nest",1486500.47,3,3,117.0,apartment,active,2025-10-01T21:51:41.39998+00:00,2025-10-01T21:51:41.302002+00:00
KA4qrt2cL1dbDdr6ag58,"Loft em Curitiba, no bairro Centro - Referência: 2003 - Aya Amintas - Residencial",380010.98,1,1,22.71,apartment,active,2025-10-01T21:51:41.229679+00:00,2025-10-01T21:51:41.124126+00:00
K5JRvY4foeI6ORN9BPiT,"Cobertura Duplex em Curitiba, no bairro Água Verde - Referência: 803 - Iti Haus",2358370.0,3,4,143.18,penthouse,active,2025-10-01T21:51:41.051617+00:00,2025-10-01T21:51:40.929974+00:00
K0XwRLqytMsQEW9vCldU,"Apartamento em Curitiba, no bairro Centro - Referência: 503 - Core Faivre",473253.8,2,1,37.51,apartment,active,2025-10-01T21:51:40.856901+00:00,2025-10-01T21:51:40.776055+00:00
K0Uy3lNOXOq1B4xGKxya,Apartamento à Venda no Centro de Curitiba – Andar Alto e 120m²,550000.0,3,2,120.0,apartment,active,2025-10-01T21:51:40.703331+00:00,2025-10-01T21:51:40.573399+00:00
JwkPZYaOOAoEK3OOFhWv,"Apartamento em Curitiba, no bairro Cabral - Referência: 41BL2 - Gaia",1216900.0,3,2,91.25,apartment,active,2025-10-01T21:51:40.492539+00:00,2025-10-01T21:51:40.38993+00:00
JwBzUyITHuYX0yaYkxfF,"Apartamento em Curitiba, no bairro Novo Mundo - Referência: C307 - High City Habitat 2 (Torre C)",509900.0,2,2,57.25,apartment,active,2025-10-01T21:51:40.31727+00:00,2025-10-01T21:51:40.197782+00:00
JvjUbNg0Sik0Io0dBODH,"Apartamento em Curitiba, no bairro Campina do Siqueira - Referência: 504 Torre1 - Hytte",1161521.15,2,3,87.76,apartment,active,2025-10-01T21:51:40.141687+00:00,2025-10-01T21:51:40.028229+00:00
JqfppwtS6gkUeRrjbJR4,"Loft em Curitiba, no bairro Centro - Referência: 405 - Aya - Residencial",359900.0,1,1,21.83,apartment,active,2025-10-01T21:51:39.9473+00:00,2025-10-01T21:51:39.825581+00:00
JoFuNdZl0ayl2eDFUHfh,"Casa em Condomínio em Curitiba, no bairro Pinheirinho - Referência: 12 - Condomínio Greenline Casa 12",1450000.0,3,4,248.0,house,active,2025-10-01T21:51:39.752692+00:00,2025-10-01T21:51:39.647924+00:00
JfzRZEmqFxs0DZIaSeAz,"Apartamento em Curitiba, no bairro Bairro Alto - Referência: 202 - Mantiqueira",521000.0,2,2,56.48,apartment,active,2025-10-01T21:51:39.583479+00:00,2025-10-01T21:51:39.478398+00:00
JeOrMegF54M9Q7vghhyh,"Apartamento em Curitiba, no bairro Hugo Lange - Referência: B205 - Falls",1998840.0,3,4,148.25,apartment,active,2025-10-01T21:51:39.405956+00:00,2025-10-01T21:51:39.308202+00:00
JZxSoBhg7VqEO1HqecBF,"Apartamento Mobiliado 113m² à Venda no Cristo Rei, Curitiba – 2 Quartos, 2 Vagas, Andar Alto e Condomínio Clube",1470000.0,2,2,113.0,apartment,active,2025-10-01T21:51:39.219444+00:00,2025-10-01T21:51:39.089532+00:00
JZPM13SAEIahnhbnqek7,"Cobertura Duplex em Curitiba, no bairro Portão - Referência: 2006 - One Life",533915.11,1,1,23.78,penthouse,active,2025-10-01T21:51:39.016651+00:00,2025-10-01T21:51:38.903324+00:00
JTlR3HWlQdSb7VQj52GZ,"Garden em Curitiba, no bairro Portão - Referência: 102 - Next 360 - Breve Lançamento",619900.0,2,2,103.47,garden,active,2025-10-01T21:51:38.846746+00:00,2025-10-01T21:51:38.741707+00:00
JJZ0XPvDkczOAGcrnntw,"Garden em Curitiba, no bairro Neoville - Referência: TORRED103 - Vega Neoville",488085.71,2,1,77.81,garden,active,2025-10-01T21:51:38.677308+00:00,2025-10-01T21:51:38.563286+00:00
JJL3nJw3bflN8nNle8fa,"Garden em Curitiba, no bairro Cabral - Referência: 13BL2 - Gaia",1137800.0,2,2,167.68,garden,active,2025-10-01T21:51:38.499059+00:00,2025-10-01T21:51:38.409835+00:00
JHsHWmlKO0vxD6ts2ED8,"Apartamento em Curitiba, no bairro Santa Quitéria - Referência: 103 - Oslo",678413.95,2,2,64.26,apartment,active,2025-10-01T21:51:38.345412+00:00,2025-10-01T21:51:38.256099+00:00
JBWDxbUeD4dAsa5nmTIY,"Studio em Curitiba, no bairro Novo Mundo - Referência: 204TORRE1 - One House",245000.0,1,1,17.07,apartment,active,2025-10-01T21:51:38.17536+00:00,2025-10-01T21:51:38.086124+00:00
J6hjF0JIXTFAFqCD9llF,"Studio em Curitiba, no bairro Centro - Referência: 1914 - Core Faivre",299434.78,1,1,20.58,apartment,active,2025-10-01T21:51:38.029963+00:00,2025-10-01T21:51:37.933267+00:00
Iwo0uHgSjJCVSWQuBF4m,"Garden em Curitiba, no bairro Bacacheri - Referência: 103 - Mora Parque Bacacheri",745078.0,2,2,95.45,garden,active,2025-10-01T21:51:37.868324+00:00,2025-10-01T21:51:37.746897+00:00
IvYbEu0qdq5LqnBMNlul,"Apartamento em Curitiba, no bairro Cabral - Referência: 203 D Alba - Piemonte Alberi",3578375.0,4,6,210.81,apartment,active,2025-10-01T21:51:37.6825+00:00,2025-10-01T21:51:37.569329+00:00
IlEmOCwXd2MMwi9XZfF6,"Loft em Curitiba, no bairro Centro - Referência: 1305 - Aya Amintas - Residencial",501569.96,1,1,33.93,apartment,active,2025-10-01T21:51:37.488676+00:00,2025-10-01T21:51:37.384211+00:00
IhamfQLmkEEEIOqKptou,"Apartamento em Curitiba, no bairro Cabral - Referência: 82BL2 - Gaia",1951100.0,3,4,154.05,apartment,active,2025-10-01T21:51:37.30323+00:00,2025-10-01T21:51:37.206016+00:00
IeXGdfzVzpMD1Yq1PVo3,"Apartamento em Curitiba, no bairro Cabral - Referência: 202 A Aria - Piemonte Alberi",2313885.0,3,5,156.49,apartment,active,2025-10-01T21:51:37.125174+00:00,2025-10-01T21:51:37.036727+00:00
IUaEZrb0ruuj6loBEVgu,"Sala com Área Ext. em Curitiba, no bairro Centro - Referência: 418 - MD.7",516550.0,,1,72.93,commercial,active,2025-10-01T21:51:36.964021+00:00,2025-10-01T21:51:36.891353+00:00
ILtPouG07JeAI8FzPLEC,Aura Residencial,1320000.0,2,2,132.32,apartment,active,2025-10-01T21:51:36.818454+00:00,2025-10-01T21:51:36.527261+00:00
HyJ6Oibkm6aMnRa4EA74,"Sala em Curitiba, no bairro Vila Izabel - Referência: 1004 - Terrasse Créatif Commerciale",592270.18,,1,34.31,commercial,active,2025-10-01T21:51:36.17114+00:00,2025-10-01T21:51:36.000331+00:00
HwE6Umr0t4papRpJ5jDt,Apartamento para Alugar no Centro | 2 Quartos | Ed. Lido,,2,1,,apartment,active,2025-10-01T21:51:35.88723+00:00,2025-10-01T21:51:35.773314+00:00
HrpNp5czjSDWgmes3fL1,"Cobertura Duplex em Curitiba, no bairro Mercês - Referência: 404 - Porto Alto",3834886.56,3,4,225.21,penthouse,active,2025-10-01T21:51:35.716622+00:00,2025-10-01T21:51:35.611361+00:00
HoVJSgGcgY2bOvY8zHMO,"Apartamento em Curitiba, no bairro Bigorrilho - Referência: 1501T2 - Croma",974556.0,2,2,68.26,apartment,active,2025-10-01T21:51:35.443713+00:00,2025-10-01T21:51:35.352326+00:00
HmwjTvPTUxFkFWUkyN96,"Loja em Curitiba, no bairro Portão - Referência: Lj02 - Blentt - Lojas",1050875.9,,1,66.56,commercial,active,2025-10-01T21:51:35.287762+00:00,2025-10-01T21:51:35.179547+00:00
HmWuHZHTZJTd9a6DTZyC,"Garden em Curitiba, no bairro Ahú - Referência: 2 - Terrasse Élégant",1525000.0,3,3,204.28,garden,active,2025-10-01T21:51:35.115057+00:00,2025-10-01T21:51:34.993922+00:00
HgZXOGwXu6YgBc8CuCoa,"Garden em Curitiba, no bairro Cidade Industrial - Referência: 106F - Meo Neoville - Fase 2",549254.0,2,2,66.8,garden,active,2025-10-01T21:51:34.921263+00:00,2025-10-01T21:51:34.831633+00:00
HR5at3pa1dPhr9QMq7nV,"Apartamento à Venda no Wish Bigorrilho | 3 Suítes, 4 banheiros, 2 Vagas e 128,49m² de Sofisticação em Curitiba",2066871.93,3,4,128.5,apartment,active,2025-10-01T21:51:34.653799+00:00,2025-10-01T21:51:34.557171+00:00
HNRR8x3IsXXrOlbeciIY,"Cobertura Horizontal em Curitiba, no bairro Capão Raso - Referência: 52 - Dom Gabardo",854900.0,2,2,85.97,penthouse,active,2025-10-01T21:51:34.484617+00:00,2025-10-01T21:51:34.37924+00:00
HFIYsDh6ANiLAgdD2XYN,Terrasse Hemisphere,583778.85,,1,35.03,apartment,active,2025-10-01T21:51:34.298859+00:00,2025-10-01T21:51:34.2098+00:00
HF1IMpeJmfVbDRKNddla,"Cobertura Duplex em Curitiba, no bairro Hugo Lange - Referência: B405 - Falls",3353790.0,3,4,220.26,penthouse,active,2025-10-01T21:51:34.145248+00:00,2025-10-01T21:51:34.031484+00:00
HCxLCbooDTT4izI5Otty,"Cobertura Duplex em Curitiba, no bairro Cristo Rei - Referência: 802 - Flag",2945760.0,3,4,208.94,penthouse,active,2025-10-01T21:51:33.975219+00:00,2025-10-01T21:51:33.861936+00:00
HCDhJZWPdT7qmpu1YF8M,"Apartamento em Curitiba, no bairro Batel - Referência: 202B - Nizza",2949670.0,3,4,136.06,apartment,active,2025-10-01T21:51:33.789669+00:00,2025-10-01T21:51:33.660792+00:00
HBSrQSqQADrrb4QXsULc,"Apartamento em Curitiba, no bairro Hauer - Referência: 202 BLOCO 1 - Bliss Cuore - Fase 2",612000.0,3,2,75.14,apartment,active,2025-10-01T21:51:33.562988+00:00,2025-10-01T21:51:33.449165+00:00
H9iKESHXjcFoIWTgeTkf,"Cobertura Duplex em Curitiba, no bairro Boa Vista - Referência: 82A - Allure Residencial",1020292.66,2,3,122.87,penthouse,active,2025-10-01T21:51:33.367681+00:00,2025-10-01T21:51:33.229992+00:00
H1MFp04hPxScNcchNJDr,Terrasse Accueillant,2250000.0,3,4,150.33,apartment,active,2025-10-01T21:51:33.109498+00:00,2025-10-01T21:51:32.980185+00:00
Gzymgc7qcxL0j527QlEG,"Cobertura Duplex em Curitiba, no bairro Mercês - Referência: 402 - Porto Alto",4299191.59,3,4,267.44,penthouse,active,2025-10-01T21:51:32.875855+00:00,2025-10-01T21:51:32.746734+00:00
GvUdBTiY8a0yYTak5Ayq,"Apartamento em Curitiba, no bairro Capão Raso - Referência: 25 - Dom Gabardo",481275.0,2,2,59.69,apartment,active,2025-10-01T21:51:32.65823+00:00,2025-10-01T21:51:32.536643+00:00
Gs8oLbq4Vn6uR5oCdH6F,"Apartamento em Curitiba, no bairro Bairro Alto - Referência: 303 - Serra Dourada",562104.73,3,2,66.08,apartment,active,2025-10-01T21:51:32.448108+00:00,2025-10-01T21:51:32.326247+00:00
Gs0Lh2YhySYuItgI6jZq,"Apartamento em Curitiba, no bairro Hauer - Referência: 402 - Fortune",508582.35,3,2,56.67,apartment,active,2025-10-01T21:51:32.253974+00:00,2025-10-01T21:51:32.181676+00:00
GrH5AYdnxmGgfXmUtpOH,"Apartamento em Curitiba, no bairro Portão - Referência: 424 - Concept Le Monde",550538.01,2,1,51.12,apartment,active,2025-10-01T21:51:32.117436+00:00,2025-10-01T21:51:32.028702+00:00
GpRzfCF3LBgLIvCPpFiB,"Apartamento em Curitiba, no bairro Mercês - Referência: 204 - Merci Mercês",1568540.0,3,4,121.06,apartment,active,2025-10-01T21:51:31.956276+00:00,2025-10-01T21:51:31.86764+00:00
GkoNaJcI9keD4CToP4A9,"Apartamento com 3 dormitórios à venda, 93 m² - Mercês - Curitiba/PR",922000.0,3,,93.1,apartment,active,2025-10-01T21:51:31.803296+00:00,2025-10-01T21:51:31.706044+00:00
GkByx3PDjL1ldwcSoI0V,AIR Cabral,3698355.38,3,1,190.14,apartment,active,2025-10-01T21:51:31.6415+00:00,2025-10-01T21:51:31.568961+00:00
GjYDKkpEN9yUH1RhmRjp,"Apartamento em Curitiba, no bairro Portão - Referência: 202 - Blanck Residence",299900.0,1,1,33.34,apartment,active,2025-10-01T21:51:31.480565+00:00,2025-10-01T21:51:31.383894+00:00
GjTKlTTMkr9RR6hMcX5K,Santorini,42000.0,,1,12.5,apartment,active,2025-10-01T21:51:31.287105+00:00,2025-10-01T21:51:31.189788+00:00
GiMwJPIQWQ9gKRY1o30K,"Apartamento em Curitiba, no bairro Capão Raso - Referência: 21 - Dom Gabardo",762200.0,3,2,98.99,apartment,active,2025-10-01T21:51:31.108904+00:00,2025-10-01T21:51:30.986876+00:00
GfoOQOn25SVpeeuQbEvN,Apartamento NOVO com 3 suítes | 2 vagas | ANDAR ALTO | ITAPEMA - SC - PERMUTA POR IMOVEL EM CURITIBA.,1800000.0,3,4,110.0,apartment,active,2025-10-01T21:51:30.874132+00:00,2025-10-01T21:51:30.745104+00:00
Gf10FE2rbjwI5jBPCUtV,Aura Residencial,1595000.0,3,3,122.12,apartment,active,2025-10-01T21:51:30.672585+00:00,2025-10-01T21:51:30.559783+00:00
GcoNCSnqgmukbCmVXagX,"Garden em Curitiba, no bairro Batel - Referência: 101 - Manhã",5950329.45,3,5,434.0,garden,active,2025-10-01T21:51:30.495208+00:00,2025-10-01T21:51:30.412344+00:00
GSKb9BysxJwkwSHatebO,"Apartamento em Curitiba, no bairro Santa Quitéria - Referência: 404 - Oslo",986684.51,3,3,86.53,apartment,active,2025-10-01T21:51:30.343102+00:00,2025-10-01T21:51:30.249784+00:00
GP70hrCubuxhxlBFViAZ,Oká,2080000.0,3,1,247.13,apartment,active,2025-10-01T21:51:30.173405+00:00,2025-10-01T21:51:30.076465+00:00
GOy4BiEudXTEJs3Niuq0,"Garden em Curitiba, no bairro Ahú - Referência: 11 - EZA Living",3247881.0,4,5,305.0,garden,active,2025-10-01T21:51:30.01943+00:00,2025-10-01T21:51:29.897291+00:00
GNg1wSmVrMJhGPg870do,"Apartamento em Curitiba, no bairro Portão - Referência: 305 - Terrasse Magique",887000.0,3,2,78.82,apartment,active,2025-10-01T21:51:29.816785+00:00,2025-10-01T21:51:29.719792+00:00
GHkTLSAzWvUgsYEi02LO,"Cobertura Duplex em Curitiba, no bairro Água Verde - Referência: 901 - Plural",1810908.39,3,3,145.78,penthouse,active,2025-10-01T21:51:29.655154+00:00,2025-10-01T21:51:29.582031+00:00
GFqIjCaxqbXz6ITPMxEF,"Apartamento em Curitiba, no bairro Hauer - Referência: 306A - Meo Hauer",465953.04,2,2,52.3,apartment,active,2025-10-01T21:51:29.517692+00:00,2025-10-01T21:51:29.42074+00:00
G9adFZvBAjvl5F23LtbF,"Apartamento em Curitiba, no bairro Cajuru - Referência: APT203T1 - Natune",319371.24,1,1,34.8,apartment,active,2025-10-01T21:51:29.356289+00:00,2025-10-01T21:51:29.267269+00:00
G7JQwXL7mMu4fzwa9tMf,"Cobertura Duplex em Curitiba, no bairro Mossunguê - Referência: 601A - Farfalle",2961200.0,3,4,212.55,penthouse,active,2025-10-01T21:51:29.202814+00:00,2025-10-01T21:51:29.112641+00:00
G3xNbrNx7Y03HlcyVmrd,Conjunto comercial à venda no Centro de Curitiba. Face oeste - Ensolarada e super arejada.,195000.0,1,1,30.77,commercial,active,2025-10-01T21:51:29.040059+00:00,2025-10-01T21:51:28.935145+00:00
G2vqBY4ncRcHO8s71rgA,APARTAMENTO DECORADO PRONTO PARA MORAR - Bairro Mêrces - Curitiba,438900.0,1,1,31.0,apartment,active,2025-10-01T21:51:28.862338+00:00,2025-10-01T21:51:28.741518+00:00
G1AnFqOh3unOH0Sy0bAn,"Garden em Curitiba, no bairro Portão - Referência: 101 - Blanck Residence",379804.0,1,1,42.19,garden,active,2025-10-01T21:51:28.669082+00:00,2025-10-01T21:51:28.596569+00:00
FqC9qJ00e2vWAOBcC9Pf,"Garden em Curitiba, no bairro Bigorrilho - Referência: 102 - The Balance",458000.0,1,1,38.08,garden,active,2025-10-01T21:51:28.524236+00:00,2025-10-01T21:51:28.451483+00:00
Fp44hEGlTejJKKXqODHW,"Apartamento em Curitiba, no bairro Bigorrilho - Referência: 2601 - OÁS Barigui",6174180.0,4,6,282.15,apartment,active,2025-10-01T21:51:28.379124+00:00,2025-10-01T21:51:28.290777+00:00
Fn0WHB4aune1Pp5MaFrq,"Sala com Área Ext. em Curitiba, no bairro Água Verde - Referência: SS02 - Terrasse Infini - Comercial",535000.0,,1,53.31,commercial,active,2025-10-01T21:51:28.226079+00:00,2025-10-01T21:51:28.127908+00:00
FmjVqk5CB7130B7wWDfc,"Apartamento em Curitiba, no bairro Portão - Referência: 2108 - Uno Solare",398300.0,1,1,29.59,apartment,active,2025-10-01T21:51:28.071229+00:00,2025-10-01T21:51:27.974064+00:00
FiuOrNJdF2fNAfEGNXOT,"Apartamento em Curitiba, no bairro Campina do Siqueira - Referência: 202 - Casa Jobim - Breve Lançamento",0.1,3,4,145.42,apartment,active,2025-10-01T21:51:27.909748+00:00,2025-10-01T21:51:27.829376+00:00
FiqLyAUcuaIF5i7zktuL,"Studio em Curitiba, no bairro Centro - Referência: 1505 - Core Faivre",292428.75,1,1,18.85,apartment,active,2025-10-01T21:51:27.772361+00:00,2025-10-01T21:51:27.667924+00:00
FgXVoQMl6juIjjpb3bGe,"Garden em Curitiba, no bairro Juvevê - Referência: 105B - Solenne",2321959.0,3,4,235.14,garden,active,2025-10-01T21:51:27.60368+00:00,2025-10-01T21:51:27.514782+00:00
FezO3YqGOgS4q9xS9UBM,"Cobertura com 2 dormitórios, 2 vagas à venda, 83 m² por R$ 1.076.500 - Centro - Curitiba/PR",1076500.0,2,2,83.99,penthouse,active,2025-10-01T21:51:27.450229+00:00,2025-10-01T21:51:27.336571+00:00
FafXPzVuJ9OAcGukuwvb,"Apartamento em Curitiba, no bairro Alto da Glória - Referência: 303 - Camino",1224600.0,2,3,93.89,apartment,active,2025-10-01T21:51:27.264432+00:00,2025-10-01T21:51:27.167572+00:00
