url,listing_type,title,price,neighborhood,city,state,area,bedrooms,suites,bathrooms,parking,main_image,description,reference,building,usage_type,video_link,infrastructures
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-cabral-9674725,venda,"Apartamento em Curitiba, no bairro Cabral - Referência: 503 A Aria - Piemonte Alberi","R$ 2.393.538,00",Cabral,Curitiba,PR,"151,62 m²",3,3,4,,https://static.orulo.com.br/images/properties/large/2352692.jpg?1758054097,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",503 A Aria - Piemonte Alberi,Piemonte Alberi,residencial,,Academia; Bicicletário; Brinquedoteca; Deck molhado; Delivery; Elevador social; Espaço zen; Fire place; Market; Pergolado; Pet place; Piscina adulto; Piscina aquecida; Piscina infantil; Playground; Portaria; Quadra poliesportiva; Sala de jogos; Salão de festas; Segurança; Spa
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-novo-mundo-9690910,venda,"Apartamento em Curitiba, no bairro Novo Mundo - Referência: C307 - High City Habitat 2 (Torre C)","R$ 509.900,00",Novo Mundo,Curitiba,PR,"57,25 m²",2,1,2,,https://static.orulo.com.br/images/properties/large/2101906.jpg?1738935242,"Um pouco mais sobre o imóvel
High 200 unidades distribuídas em três torres, com térreo destinado a vagas de garagem e ático. 40 áreas de lazer. A Torre A possui 6 andares de apartamentos, totalizando 60 unidades, enquanto as Torres B e C contam com 7 andares cada, totalizando 70 unidades por torre. Opções variam entre studio, 1 quarto, 2 quartos com suíte e 3 quartos com suíte, com áreas privativas de 24 m² a 71 m². Quanto mais alta a escalada, melhor é a vista. O High, quarto lançamento da Hype na região do Novo Mundo, visa estabelecer-se como o melhor condomínio clube da região sul, com desempenho excepcional em moradia e qualidade. A região do Novo Mundo está em ascensão, impulsionada pelo êxodo residencial do Água Verde e demais bairros próximo ao centro. O aumento nos preços de venda e aluguel tem levado moradores de mais renda a migrarem para bairros vizinhos, com o Novo Mundo sendo uma escolha preferencial devido às barreiras socioeconômicas que limitam a residência em demais bairros. A proximidade do High com o mercado municipal do Capão Raso e o terminal de ônibus do Capão Raso, além da localização estratégica a apenas 10 minutos dos principais polos de trabalho, como o centro de Curitiba, a cidade industrial, a linha verde e cidades próximas, faz deste empreendimento uma escolha certa. Localizado em uma esquina com mais de 10 araucárias plantadas pelo antigo proprietário do terreno, que hoje são um cartão-postal do local, o empreendimento composto por três torres é o mais moderno e atraente da microrregião. A Bloco Base, responsável pelos estudos de conforto térmico, acústico e lumínico, assegurou no projeto o mais alto nível de eficiência para um empreendimento robusto como o High. Destacam-se as janelas amplas e a localização estratégica da piscina, que aproveita o máximo de incidência solar. Lazer completo, incluindo 2 áreas para recebimento de entregas online estilo delivery box, 3 vagas para carregamento elétrico, o High está na vanguarda das tendências de moradia sofisticada para a próxima década. Os ambientes foram projetados para garantir conforto máximo nas áreas de lazer. A Hype oferece espaços de trabalho no coworking interno ou externo, espaço zen, horta, 3 redários, horta, um amplo espaço pet, projetado para que os animais desfrutem do contato com a grama, mais de 3 espaços kids, duas brinquedoteca, diversos espaços de festas incluindo um salão infantil interno que estimula a socialização das crianças e gourmet kids externo, um cinema com gourmet, 3 quiosques com churrasqueira, 3 fireplaces, Gourmet interno e externo, salão de jogos, academia interna e externa, 3 espaços para market, 3 lavanderias e vestiários. Os apartamentos são entregues com revestimentos da marca Eliane ou similar, com piso porcelanato nas áreas frias, como banheiro, cozinha e sacada. Churrasqueira à carvão com projeto de exaustão mecânica, exceto nas unidades sem sacada tipo 1 quarto. Preparação para ar-condicionado contempla um ponto na suíte, sendo entregue com tubulação de cobre, isolamento térmico, ponto elétrico e dreno em PVC. A infraestrutura para aquecimento a gás atende os chuveiros, lavatórios dos banheiros e a pia da cozinha, sendo importante destacar que os equipamentos não estão inclusos. Os banheiros são entregues com bancada em granito na cor cinza andorinha com cuba de embutir e metais da marca Docol ou equivalente. As tubulações utilizadas são da marca Tigre ou similar. As portas internas são brancas e contam com projeto de atenuação acústica. Forro em gesso instalado, exceto nos dormitórios. Pintura com tinta látex no forro e textura acrílica nas paredes da marca Suvinil ou similar. Esquadrias de alumínio com pintura eletrostática a pó, utilizando tinta à base de resina poliéster. O sistema inclui tubulação seca para interfone e antena de TV. Alvenaria convencional com blocos cerâmicos de espessura mínima de 9 centímetros. As unidades do tipo stúdio ou 1 quarto, não possuem infraestrutura para ar-condicionado ou aquecimento a gás. Nesses casos, o chuveiro é entregue com ponto elétrico e ponto elétrico na cozinha para cooktop. O memorial descritivo prevalece sobre as especificações. Lazer para todos os dias é High. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",C307 - High City Habitat 2 (Torre C),High City Habitat 2 (Torre C),residencial,https://www.youtube.com/watch?v=5RDbMLn66UQ,Academia; Academia externa; Bicicletário; Brinquedoteca; Churrasqueira condominial; Cinema; Coworking; Delivery; Elevador social; Espaço gourmet; Espaço zen; Fire place; Horta coletiva; Jardim; Lavanderia; Pet place; Piscina adulto; Piscina infantil; Playground; Ponto para carro elétrico; Portaria; Quadra poliesportiva; Redário; Sala de jogos; Solarium
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-portao-9558531,venda,"Garden em Curitiba, no bairro Portão - Referência: 101 - Ilha de Bora","R$ 1.059.300,00",Portão,Curitiba,PR,"202,18 m²",3,1,2,,https://static.orulo.com.br/images/properties/large/1913877.jpeg?1727871870,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",101 - Ilha de Bora,Ilha de Bora,residencial,,Churrasqueira condominial; Espaço gourmet; Portaria; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-cabral-9674726,venda,"Apartamento em Curitiba, no bairro Cabral - Referência: 501 A Aria - Piemonte Alberi","R$ 2.547.710,00",Cabral,Curitiba,PR,"156,73 m²",3,3,5,,https://static.orulo.com.br/images/properties/large/2352692.jpg?1758054097,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",501 A Aria - Piemonte Alberi,Piemonte Alberi,residencial,,Academia; Bicicletário; Brinquedoteca; Deck molhado; Delivery; Elevador social; Espaço zen; Fire place; Market; Pergolado; Pet place; Piscina adulto; Piscina aquecida; Piscina infantil; Playground; Portaria; Quadra poliesportiva; Sala de jogos; Salão de festas; Segurança; Spa
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-merces-9326613,venda,"Garden em Curitiba, no bairro Mercês - Referência: 206 - Equilíbrio Alta","R$ 2.001.496,47",Mercês,Curitiba,PR,"154,52 m²",3,2,3,,https://static.orulo.com.br/images/properties/large/2240160.jpeg?1750188621,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",206 - Equilíbrio Alta,Equilíbrio Alta,residencial,,Academia; Academia externa; Brinquedoteca; Elevador social; Fire place; Jardim; Lounge; Pet place; Piscina adulto; Playground; Portaria; Salão de festas; Sauna; Segurança
https://www.allegaimoveis.com/imovel/venda/conjunto-sala-comercial-em-curitiba-pr-no-bairro-centro-8590449,venda,"Sala em Curitiba, no bairro Centro - Referência: 215 - Lifespace Sete de Setembro - Comercial","R$ 567.150,00",Centro,Curitiba,PR,"80,97 m²",,,1,,https://static.orulo.com.br/images/properties/large/79926.jpg?1532460308,"Um pouco mais sobre o imóvel
Na esquina da Av. Sete de Setembro com Mal. Floriano, em frente ao Shopping Estação, conjuntos comerciais e lojas em localização privilegiada. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",215 - Lifespace Sete de Setembro - Comercial,Lifespace Sete de Setembro - Comercial,comercial,,Elevador de serviço; Elevador social; Portaria 24 horas
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-centro-8077125,venda,Apartamento à Venda no Centro de Curitiba – Andar Alto e 120m²,"R$ 550.000,00",Centro,Curitiba,ótimo,"120,00 m²",3,,2,,https://www.infocenterhost2.com.br/crm/fotosimovel/8077125/1191921252-apartamento-curitiba-centro_300.jpg,"Um pouco mais sobre o imóvel
Apartamento Amplo à Venda no Centro de Curitiba.

Localização privilegiada: Situado no coração de Curitiba, próximo a todos os serviços e comércios essenciais.
Estilo clássico e espaçoso: Um imóvel antigo, com pé-direito alto e ambientes amplos, oferecendo conforto e personalidade.
Sala para 2 ambientes: Ideal para criar áreas de convivência e lazer, com bastante espaço para decoração.
Cozinha com armários planejados: Prática e funcional, com ótimo espaço para organização.
3 quartos amplos: Perfeitos para acomodar sua família ou criar ambientes personalizados, como escritório ou sala de hobbies.
Banheiro amplo: Espaçoso e confortável, com potencial para modernização.
Área de serviço ampla, com quarto, depósito e banheiro: Conta com excelente iluminação e ventilação natural.
Portaria na galeria: Segurança 24 horas para sua tranquilidade e bem-estar.
Andar alto: Desfrute de uma vista panorâmica de tirar o fôlego, abrangendo toda a cidade.
Excelente iluminação natural: Apartamento completamente ensolarado, garantindo ambientes claros e agradáveis durante todo o dia.
Comércio e serviços próximos: A poucos passos de restaurantes, lojas, bancos e transporte público.",VE-AP0069,Ed. Visconde de Taunay,residencial,,2 ELEVADORES SOCIAIS; Portaria 24 horas
https://www.allegaimoveis.com/imovel/venda/cobertura-em-curitiba-pr-no-bairro-campo-comprido-8888606,venda,"Cobertura Duplex em Curitiba, no bairro Campo Comprido - Referência: 610 - El Arte Moradas Concepto","R$ 1.834.211,55",Campo Comprido,Curitiba,PR,"138,85 m²",3,3,3,,https://static.orulo.com.br/images/properties/large/2082093.png?1737037897,"Um pouco mais sobre o imóvel
Bem-vindo ao empreendimento que redefine o sentido de morar bem. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",610 - El Arte Moradas Concepto,El Arte Moradas Concepto,residencial,,Academia; Bicicletário; Brinquedoteca; Condomínio fechado; Coworking; Elevador de serviço; Elevador social; Energia solar; Espaço beauty; Fire place; Hall de entrada com pé direito duplo; Pet care; Pet place; Piscina adulto; Piscina aquecida; Playground; Ponto para carro elétrico; Portaria; Portaria blindada; Praça; Quadra poliesportiva; Sala de jogos; Sala de reuniões; Salão de festas; Segurança; Solarium; Spa; Vestiários
https://www.allegaimoveis.com/imovel/venda/cobertura-em-curitiba-pr-no-bairro-cabral-9637742,venda,"Cobertura Duplex em Curitiba, no bairro Cabral - Referência: 603 - Máter","R$ 4.676.690,00",Cabral,Curitiba,PR,"270,45 m²",3,3,5,,https://static.orulo.com.br/images/properties/large/2160426.jpg?1743693014,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",603 - Máter,Máter,residencial,,Academia; Brinquedoteca; Churrasqueira condominial; Elevador social; Espaço gourmet; Piscina adulto; Piscina infantil; Playground; Portaria; Segurança
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-centro-9631957,venda,"Apartamento em Curitiba, no bairro Centro - Referência: B02201 - Audace","R$ 925.300,00",Centro,Curitiba,PR,"74,55 m²",3,1,2,,https://static.orulo.com.br/images/properties/large/1276056.jpg?1678740135,"Um pouco mais sobre o imóvel
Você merece uma vista única dos melhores dias da sua vida! Aproveite uma estrutura perfeita para criar o seu jeito de estar bem. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",B02201 - Audace,Audace,residencial,,Academia; Academia externa; Bicicletário; Brinquedoteca; Churrasqueira condominial; Elevador social; Espaço gourmet; Pet place; Portaria; Salão de festas; Segurança; Terraço
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-alto-da-gloria-7693873,venda,"Apartamento com 3 dormitórios com 2 vagas à venda, 98 m² por R$ 864.000 - Alto da Glória - Curitiba/PR","R$ 864.000,00",Alto da Glória,Curitiba,PR,"98,42 m²",3,1,3,,https://www.infocenterhost2.com.br/crm/fotosimovel/7693873/1095219188-apartamento-curitiba-alto-da-gloria_300.jpg,"Um pouco mais sobre o imóvel
O Edifício PORTAL DA GLÓRIA foi projetado em arquitetura Neo Clássica, qual confere beleza e charme ao seu estilo inconfundível. O empreendimento está localizado na Avenida João Gualberto, 575, bairro Alto da Glória, entre os tradicionais bairros Alto da Glória e Juvevê, em uma das mais dinâmicas regiões da cidade, próximo ao Colégio Estadual do Paraná, a apenas quatro quadras do Shopping Mueller, e a alguns minutos dos atrativos desta região de inconfundível estilo.

O empreendimento possui 1 planta de alto padrão. São apartamentos com 98,42 m² de área privativa, compostos por 3 dormitórios (com possibilidade de 2 dormitórios e escritório), sendo uma suíte, living para dois ambientes, sala de jantar/estar, sacada gourmet, cozinha com ponto de gás para churrasqueira, lavanderia separada, banheiro social e um banheiro para funcionários. Ainda conta com 2 vagas de garagem livres e espaços de lazer para toda família receber amigos e se divertir.

Diferenciais:
Cozinha com acesso à sacada; Suíte com cerâmica 3060 e tampo em granito; Aquecimento de água a gás; Pontos para sensores perimetrais e câmeras de circuito interno; Vagas de garagem livres e numeradas; Arquitetura em estilo neoclássico; Portas em pintura branca; Hidrômetros individuais; Ponto para TV a cabo no living e dormitórios; Paisagismo nas áreas comuns; Reservatório de captação de água de chuva para reuso;

Áreas Comuns:
Salão de Festas c/ Churrasqueira
Salão de Jogos
Sala de Recreação Infantil
Sala de Ginastica
Playground
Espaço Gourmet
Praça de Convivência

OBS: Opção com 1 vaga valor R$ 834.000,00
*Imagens ilustrativas.

Sujeito a alteração sem aviso prévio. Consultar disponibilidade.",VE-AP0644,Portal da Glória,residencial,,Churrasqueira; Bicicletário; Alarme; Playground; Salão de festas
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-santo-inacio-8542809,venda,"Apartamento em Curitiba, no bairro Santo Inácio - Referência: 12BLC - Terrasse Nature","R$ 3.150.000,00",Santo Inácio,Curitiba,PR,"184,63 m²",3,3,5,,https://static.orulo.com.br/images/properties/large/1217239.jpg?1672861989,"Um pouco mais sobre o imóvel
Envolto pelo bosque do Parque Barigui, com unidades amplas de 3 suítes e detalhes que trazem uma combinação perfeita para você se apaixonar à primeira vista, o Terrasse Nature é um empreendimento pensado para quem busca viver com sofisticação e exclusividade em um lugar único em meio à natureza. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",12BLC - Terrasse Nature,Terrasse Nature,residencial,,Academia; Bicicletário; Brinquedoteca; Elevador de serviço; Playground; Portaria; Quadra poliesportiva; Sala de jogos; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/apartamento-em-itapema-sc-no-bairro-andorinha-9454319,venda,Apartamento NOVO com 3 suítes | 2 vagas | ANDAR ALTO | ITAPEMA - SC - PERMUTA POR IMOVEL EM CURITIBA.,"R$ 1.800.000,00",Meia Praia,Itapema,EXCELENTE,"110,00 m²",3,3,4,,https://www.infocenterhost2.com.br/crm/fotosimovel/9454319/1471706341-apartamento-itapema-andorinha_300.jpg,"Um pouco mais sobre o imóvel
VENDA APARTAMENTO NOVO | RESIDENCIAL ESTORIL | ITAPEMA - SC
PERMUTA POR IMOVEL EM CURITIBA.
EMPREENDIMENTO:  Hall de Entrada Decorado Elevador de última geração 02 vagas de garagem individuais Acabamento em gesso Interfonia digital com reconhecimento facial Portão das garagens automatizados Sensores de presença para luzes de áreas comuns Infraestrutura para água quente Infraestrutura para ar condicionado tipo ""split"" Revestimento em textura e pastilha Medidores de água / luz e gás individuais Box de praia Área de lazer mobiliada na cobertura
  Apartamentos com 110m² privativos SENDO 2 POR ANDAR

- 03 suítes
- 02 vagas de garagem
- Portas Laqueadas
- Living Integrado
- Fechamento de sacada
- Fechadura di
- Porcelanato 87x87
- Lavabo
- Cozinha
- Área de serviço
- Sacada com churrasqueira
- Acabamento em gesso
- Infraestrutura para água quente
- Infraestrutura para ar condicionado
- Medidores de água / luz e gás individuais
- Box de praia
EMPREENDIMENTO
- 02 Apartamentos por andar
- 01 Elevador
- Hall decorado
- Interfone
- Portão eletrônico
- Coleta seletiva de lixo
- Sensores de presença para luzes nas áreas comuns
- Box para artigos de praia
- Entrada de serviço e banhistas
- Rede interna de monitoramento e segurança via TV
- Pele de vidro
- Revestimento externo em textura
 Área de lazer (rooftop) com:
- Piscina adulto (aquecida)
- Piscina infantil (aquecida)
- Academia
- Sala de Jogos
- Salão de Festas
- Deck para banho de sol
 400 metros do mar

OBS: Fotos ilustrativas.
Sujeito a alteração sem aviso prévio. Consultar disponibilidade.",VE-AP0200,ESTORIL RESIDENCE,residencial,,
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-bacacheri-9637723,venda,"Apartamento em Curitiba, no bairro Bacacheri - Referência: 703 - Mora Parque Bacacheri","R$ 1.350.000,00",Bacacheri,Curitiba,PR,"124,02 m²",2,1,2,,https://static.orulo.com.br/images/properties/large/981720.png?1656365375,"Um pouco mais sobre o imóvel
Apartamentos pensados em cada detalhe para maior flexibilidade de uso e sensação de espaço. Apartamentos únicos na planta, de 2 e 3 quartos com suíte, além de opções com Garden no térreo. Área de lazer completa. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",703 - Mora Parque Bacacheri,Mora Parque Bacacheri,residencial,https://www.youtube.com/watch?v=2l-Fr3n3gGQ&t=1s,Academia; Bicicletário; Brinquedoteca; Coworking; Elevador social; Espaço gourmet; Fire place; Horta coletiva; Lavanderia; Lounge; Pet place; Piscina adulto; Playground; Portaria; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-juveve-8590539,venda,"Garden em Curitiba, no bairro Juvevê - Referência: 105B - Solenne","R$ 2.321.959,00",Juvevê,Curitiba,PR,"235,14 m²",3,3,4,,https://static.orulo.com.br/images/properties/large/853077.jpg?1640036192,"Um pouco mais sobre o imóvel
Calmo, moderno, conectado à natureza e à vida cosmopolita, o empreendimento te convida a viver acima de todas as expectativas no Juvevê, uma das melhores localizações de Curitiba. Sublime como toda experiência deve ser! Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",105B - Solenne,Solenne,residencial,,Academia; Academia externa; Bicicletário; Brinquedoteca; Coworking; Elevador social; Espaço gourmet; Fire place; Horta coletiva; Lounge; Pet place; Piscina aquecida; Playground; Portaria; Praça; Quadra poliesportiva; Sala de jogos; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/terreno-em-curitiba-pr-no-bairro-cristo-rei-8363559,venda,"Venda terreno comercial - Área total de 641,87 m² - Cristo Rei","R$ 4.000.000,00",Cristo Rei,Curitiba,PR,,,,,,https://www.infocenterhost2.com.br/crm/fotosimovel/8363559/1082916772-terreno-curitiba-cristo-rei_300.jpg,"Um pouco mais sobre o imóvel
Venda terreno comercial - Área total de 641,87 m² - Cristo Rei
Rua João Pontoni.

Terreno de forma triangular sem benfeitorias situado na Rua João Pontoni fica entre a  Av Presidente Affonso Camargo e rua Oyapock.
Área total de 641,87 m²
dimensão 28,92X37,15X48,91
testada de 48,91.
Zoneamento: EE-1.Eixo Estrutural Norte 1

Ótima opção para estacionamento ou lava-car.
Atividades diversas.

Proximidades: Jardim Botânico, Condomínio clube botânica, Delegacia de policia Civil, Boticário Cosméticos, frente para entrada 
condomínio Botânica entrada pela rua Joao Pontoni

Sujeito a alteração de valor sem aviso prévio. Consulta disponibilidade.

Agende sua visita!",VE-TE0071,,comercial,,
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-cabral-9480809,venda,"Apartamento em Curitiba, no bairro Cabral - Referência: 87BL2 - Gaia","R$ 2.354.100,00",Cabral,Curitiba,PR,"135,33 m²",3,3,4,,https://static.orulo.com.br/images/properties/large/1415939.jpg?1687199397,"Um pouco mais sobre o imóvel
Um bairro onde a arquitetura e a infraestrutura fazem uma perfeita harmonia com a vastidão do verde que há na região. A localização proporciona a união entre a facilidade de morar em uma região com diversos comércios e serviços e a tranquilidade de viver em um lugar calmo e inspirador. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",87BL2 - Gaia,Gaia,residencial,https://youtube.com/watch?v=dxYwoReApbk,Academia; Acessibilidade; Beach tennis; Brinquedoteca; Churrasqueira condominial; Circuito de TV; Condomínio fechado; Coworking; Delivery; Depósito; Elevador de serviço; Elevador social; Energia solar; Espaço gourmet; Espaço gourmet externo; Fire place; Gás central; Hall de entrada com pé direito duplo; Hidromassagem; Pet care; Pet place; Piscina adulto; Piscina aquecida; Piscina infantil; Piscina térmica; Playground; Portaria; Praça; Sala de jogos; Sala de reuniões; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-portao-9626608,venda,"Apartamento em Curitiba, no bairro Portão - Referência: - Smart Living Portão - Breve Lançamento","R$ 0,10",Portão,Curitiba,PR,"28,62 m²",1,,1,,https://static.orulo.com.br/images/properties/large/2327773.jpeg?1756819904,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",- Smart Living Portão - Breve Lançamento,Smart Living Portão - Breve Lançamento,residencial,,Elevador social; Lavanderia; Portaria; Segurança
https://www.allegaimoveis.com/imovel/venda/casa-em-curitiba-pr-no-bairro-xaxim-9590823,venda,"Residência Completa com Mezanino, Lareira e 4 Vagas – R$ 1.290.000,00","R$ 1.290.000,00",Xaxim,Curitiba,PR,,3,1,3,,https://www.infocenterhost2.com.br/crm/fotosimovel/9590823/1496904311-casa-curitiba-xaxim_300.jpg,"Um pouco mais sobre o imóvel
Casa à Venda | 3 Dormitórios + Edícula | R$ 1.290.000,00
Apresentamos uma ampla residência que combina conforto, espaço e praticidade, ideal para quem busca um lar completo e versátil.
O imóvel principal conta com:
3 dormitórios, sendo 1 suíte com hidromassagem
3 banheiros bem distribuídos
Mezanino com lareira, perfeito para momentos aconchegantes
Sala de estar e jantar integradas
Jardim de inverno, proporcionando charme e iluminação natural
Escritório, ideal para trabalho ou estudos em casa
4 vagas de garagem 
Nos fundos, a propriedade dispõe ainda de uma edícula, composta por sala, cozinha, banheiro e quarto — necessitando de reforma, mas com ótimo potencial para ser utilizada como espaço extra, casa de hóspedes ou área de lazer.
???? Valor: R$ 1.290.000,00
Uma oportunidade para quem busca morar em um imóvel espaçoso, com diferenciais e ainda possibilidade de personalizar os ambientes externos.",VE-CA0039,,residencial,,
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-hugo-lange-9069117,venda,"Apartamento em Curitiba, no bairro Hugo Lange - Referência: 503 - Mantra","R$ 1.483.860,00",Hugo Lange,Curitiba,PR,"92,68 m²",2,2,3,,https://static.orulo.com.br/images/properties/large/2121800.jpeg?1740674473,"Um pouco mais sobre o imóvel
Acreditamos na força do pensamento. Melhor ainda se este pensamento for positivo. Quando desejamos muito alguma coisa boa, basta direcionarmos todas as nossas energias para este objetivo. Isso vira nosso mantra e, como mágica, nosso sonho se concretiza. Nesse processo, mudamos nossa maneira de agir e reagir, mudamos o ambiente e as pessoas que nos cercam. Enfim, mudamos. Nos tornamos reflexo daquilo que desejamos. Entoando mantras positivos que monges budistas entram em conexão com o universo e, é com este empreendimento, apresentado nas próximas páginas, que lhe oferecemos tudo aquilo que desejou: o seu Mantra. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",503 - Mantra,Mantra,residencial,,Academia; Academia externa; Brinquedoteca; Elevador social; Espaço gourmet; Playground; Portaria; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-bacacheri-8948380,venda,"Garden em Curitiba, no bairro Bacacheri - Referência: 105 - Mora Parque Bacacheri","R$ 999.205,00",Bacacheri,Curitiba,PR,"152,54 m²",3,1,2,,https://static.orulo.com.br/images/properties/large/981720.png?1656365375,"Um pouco mais sobre o imóvel
Apartamentos pensados em cada detalhe para maior flexibilidade de uso e sensação de espaço. Apartamentos únicos na planta, de 2 e 3 quartos com suíte, além de opções com Garden no térreo. Área de lazer completa. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",105 - Mora Parque Bacacheri,Mora Parque Bacacheri,residencial,https://www.youtube.com/watch?v=2l-Fr3n3gGQ&t=1s,Academia; Bicicletário; Brinquedoteca; Coworking; Elevador social; Espaço gourmet; Fire place; Horta coletiva; Lavanderia; Lounge; Pet place; Piscina adulto; Playground; Portaria; Salão de festas; Segurança
https://www.allegaimoveis.com/imovel/venda/residencia-em-condominio-em-curitiba-pr-no-bairro-boa-vista-9659338,venda,"Casa em Condomínio em Curitiba, no bairro Boa Vista - Referência: 2 - Manaii","R$ 837.500,00",Boa Vista,Curitiba,PR,"121,86 m²",3,1,4,,https://static.orulo.com.br/images/properties/large/2260869.jpg?1751910470,"Um pouco mais sobre o imóvel
Localizado no tranquilo bairro Boa Vista, o Residencial Manaii é um condomínio exclusivo com apenas 5 sobrados, projetados para oferecer conforto, funcionalidade e qualidade de vida. Ideal para quem busca um lar em uma região predominantemente residencial, cercada por tranquilidade e fácil acesso a serviços essenciais. Com plantas muito bem elaboradas, cada sobrado conta com 121m² com opção de sobrado com entrada privativa. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",2 - Manaii,Manaii,residencial,,Condomínio fechado; Portaria; Segurança
https://www.allegaimoveis.com/imovel/venda/conjunto-sala-comercial-em-curitiba-pr-no-bairro-batel-9069112,venda,"Sala com Área Ext. em Curitiba, no bairro Batel - Referência: 214 - Human Batel","R$ 449.300,00",Batel,Curitiba,PR,"34,41 m²",,,1,,https://static.orulo.com.br/images/properties/large/831088.jpg?1639063450,"Um pouco mais sobre o imóvel
O novo centro médico de saúde integrada no Batel. A localização do empreendimento foi escolhida estrategicamente próximo aos melhores hospitais da cidade. Além disso, o bairro oferece qualidade de vida, estrutura completa, pontos comerciais, shoppings, restaurantes e excelentes vias de acesso. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",214 - Human Batel,Human Batel,comercial,,Jardim; Portaria; Porte cochère; Sala de reuniões; Vestiários
https://www.allegaimoveis.com/imovel/venda/cobertura-em-curitiba-pr-no-bairro-agua-verde-8838225,venda,"Cobertura Duplex em Curitiba, no bairro Água Verde - Referência: 83 - Goa","R$ 1.671.000,00",Água Verde,Curitiba,PR,"139,20 m²",3,1,3,,https://static.orulo.com.br/images/properties/large/2137491.jpg?1741977708,"Um pouco mais sobre o imóvel
Uma arquitetura única que se integra ao entorno do Água Verde, um dos bairros mais prestigiados de Curitiba. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",83 - Goa,Goa,residencial,https://www.youtube.com/watch?v=ml9Imera5fM,Academia; Bar; Bicicletário; Brinquedoteca; Elevador social; Espaço gourmet; Fire place; Hidromassagem; Pet care; Portaria; Salão de festas; Segurança; Spa
https://www.allegaimoveis.com/imovel/venda/apartamento-em-curitiba-pr-no-bairro-mossungue-9056546,venda,"Garden em Curitiba, no bairro Mossunguê - Referência: 102B - Ecco","R$ 3.169.920,00",Mossunguê,Curitiba,PR,"318,73 m²",3,3,6,,https://static.orulo.com.br/images/properties/large/1591822.jpg?1700157264,"Um pouco mais sobre o imóvel
Um empreendimento completo com toda segurança, conforto e lazer que você merece. Preço e disponibilidade do imóvel sujeitos a alteração sem aviso prévio.",102B - Ecco,Ecco,residencial,,Academia; Brinquedoteca; Coworking; Deck molhado; Elevador social; Espaço gourmet; Pet place; Piscina adulto; Playground; Portaria; Sala de jogos; Sala de reuniões; Segurança
